0,1,2,3,4
47604,6,7,16,20
47605,3,4,20,19
47606,4,4,18,20
47607,5,6,19,20
47608,4,6,20,18
47609,6,6,20,16
47610,5,5,20,18
47611,5,6,20,14
47612,3,5,20,20
47613,2,7,20,19
47614,5,6,20,15
47615,5,6,20,17
47616,7,4,15,20
47617,6,7,14,20
47618,6,5,15,20
47619,5,7,20,15
47620,7,4,14,20
47621,10,4,9,20
47622,6,5,18,20
47623,5,8,20,13
47624,9,5,12,20
47625,5,6,19,18
47626,6,5,18,20
47627,8,5,12,20
47628,5,4,18,20
47629,6,5,20,17
47630,8,5,11,20
47631,6,6,20,14
47632,12,16,2,2
47633,3,7,18,20
47634,6,6,14,20
47635,5,6,20,18
47636,6,3,16,20
47637,7,22,1,1
47638,12,5,6,18
47639,7,5,15,20
47640,7,6,13,20
47641,7,5,16,20
47642,11,5,8,20
47643,4,6,20,20
47644,12,4,6,20
47645,7,6,13,20
47646,6,7,20,18
47647,5,5,20,20
47648,7,5,16,20
47649,5,3,20,20
47650,5,4,19,20
47651,4,7,20,16
47652,5,5,20,20
47653,5,5,17,20
47654,9,5,12,20
47655,5,5,20,20
47656,6,5,16,20
47657,5,6,16,20
47658,6,3,20,19
47659,7,6,14,20
47660,7,5,14,20
47661,7,9,20,12
47662,5,6,20,19
47663,6,2,19,20
47664,17,17,3,9
47665,7,5,15,20
47666,7,16,1,1
47667,5,4,20,17
47668,13,4,4,20
47669,4,12,1,1
47670,13,4,4,20
47671,7,6,14,20
47672,13,5,4,20
47673,9,2,15,20
47674,4,5,20,20
47675,7,5,14,20
47676,7,4,15,20
47677,6,7,12,20
47678,6,4,15,20
47679,7,6,12,20
47680,4,6,20,20
47681,5,18,1,1
47682,6,5,14,20
47683,6,7,19,16
47684,5,5,18,20
47685,5,7,20,15
47686,5,3,19,20
47687,16,7,1,1
47688,6,4,15,20
47689,4,5,19,20
47690,4,5,17,20
47691,6,6,16,20
47692,12,5,5,19
47693,5,6,20,17
47694,10,3,10,20
47695,6,5,17,20
47696,8,3,14,20
47697,11,4,7,20
47698,5,7,20,18
47699,6,2,19,20
47700,5,7,16,20
47701,8,5,13,20
47702,13,4,4,20
47703,7,6,14,20
47704,6,4,19,20
47705,5,3,20,20
47706,6,3,15,20
47707,6,7,20,15
47708,9,5,12,20
47709,13,4,4,20
47710,8,4,13,20
47711,4,5,20,19
47712,7,6,13,20
47713,6,3,19,20
47714,6,4,17,20
47715,6,2,20,20
47716,5,6,20,18
47717,1,17,1,1
47718,8,5,13,19
47719,6,5,17,18
47720,3,6,20,18
47721,13,4,4,20
47722,5,5,19,20
47723,5,5,20,18
47724,7,20,6,4
47725,4,6,20,18
47726,6,4,19,20
47727,2,7,20,19
47728,7,5,13,20
47729,12,5,5,20
47730,10,4,10,20
47731,6,5,20,15
47732,7,5,15,20
47733,2,7,20,20
47734,12,4,4,20
47735,11,4,6,20
47736,16,6,5,6
47737,8,15,8,7
47738,7,2,16,20
47739,4,6,20,18
47740,7,4,14,20
47741,5,7,20,16
47742,6,5,16,20
47743,5,7,19,14
47744,8,5,12,20
47745,8,7,12,20
47746,4,4,18,20
47747,7,5,16,20
47748,15,7,1,1
47749,4,5,20,20
47750,3,7,20,18
47751,12,4,6,20
47752,5,5,20,19
47753,5,4,20,20
47754,5,12,16,11
47755,4,9,1,1
47756,5,4,20,19
47757,7,9,20,12
47758,11,5,7,20
47759,4,6,20,18
47760,4,5,19,19
47761,7,2,17,20
47762,16,6,1,1
47763,6,6,15,19
47764,4,5,17,20
47765,6,6,16,20
47766,8,7,10,20
47767,4,5,20,17
47768,8,6,18,20
47769,7,10,12,10
47770,10,4,7,20
47771,6,4,15,20
47772,8,2,15,20
47773,12,4,4,20
47774,8,3,13,20
47775,5,7,14,20
47776,12,4,6,20
47777,13,4,4,20
47778,8,2,16,20
47779,6,5,17,20
47780,5,5,19,19
47781,4,4,19,20
47782,8,4,13,20
47783,7,6,12,20
47784,12,4,5,20
47785,12,5,5,20
47786,6,4,17,20
47787,4,5,20,16
47788,7,6,14,20
47789,5,5,20,16
47790,10,5,9,20
47791,4,7,20,15
47792,9,4,13,20
47793,5,6,16,20
47794,9,3,14,19
47795,4,5,18,20
47796,10,4,8,20
47797,5,4,18,20
47798,8,3,16,20
47799,9,4,10,20
47800,5,7,18,20
47801,4,4,20,18
47802,4,5,20,20
47803,3,4,19,20
47804,7,4,16,20
47805,6,6,17,20
47806,7,7,11,20
47807,8,2,11,20
47808,10,3,10,20
47809,3,7,20,20
47810,6,2,17,20
47811,8,5,15,20
47812,6,5,16,20
47813,8,6,12,20
47814,6,4,18,20
47815,5,4,16,20
47816,5,4,20,20
47817,9,4,10,20
47818,8,4,12,20
47819,4,4,20,18
47820,7,4,16,20
47821,4,4,17,20
47822,6,4,18,20
47823,5,5,18,20
47824,8,2,14,20
47825,4,7,20,16
47826,8,6,11,19
47827,8,2,13,20
47828,6,6,18,20
47829,5,6,18,20
47830,12,4,6,20
47831,7,5,16,20
47832,6,5,18,20
47833,7,6,14,20
47834,9,4,12,20
47835,4,4,20,20
47836,9,7,10,19
47837,7,4,13,20
47838,5,6,18,19
47839,3,4,20,19
47840,6,4,20,18
47841,4,4,18,20
47842,5,4,17,20
47843,5,5,20,19
47844,9,4,13,20
47845,4,7,20,16
47846,7,5,20,20
47847,7,2,14,20
47848,10,6,11,20
47849,6,7,17,20
47850,12,5,6,20
47851,7,5,17,20
47852,5,7,14,20
47853,23,22,1,3
47854,21,7,1,1
47855,6,4,16,20
47856,9,21,1,1
47857,9,5,14,20
47858,8,8,19,18
47859,8,7,13,20
47860,7,4,16,20
47861,8,5,13,20
47862,8,3,17,20
47863,20,17,2,5
47864,9,3,12,20
47865,9,5,12,20
47866,7,7,13,19
47867,6,4,16,20
47868,11,5,7,20
47869,9,4,11,20
47870,4,8,20,15
47871,5,5,18,20
47872,5,3,15,20
47873,4,8,20,14
47874,8,6,12,20
47875,8,4,11,20
47876,8,5,12,20
47877,8,2,14,20
47878,9,6,9,20
47879,7,6,15,20
47880,13,4,4,19
47881,6,4,16,20
47882,8,5,14,20
47883,3,3,20,20
47884,6,3,15,20
47885,7,5,16,20
47886,9,5,11,20
47887,6,4,16,20
47888,9,4,12,20
47889,4,6,20,16
47890,7,7,19,12
47891,6,2,16,20
47892,15,18,2,2
47893,5,7,20,20
47894,8,7,13,20
47895,4,4,18,20
47896,8,5,13,20
47897,8,5,14,20
47898,6,7,14,20
47899,8,6,14,20
47900,7,4,14,20
47901,5,3,16,20
47902,7,4,16,20
47903,7,5,16,20
47904,13,4,4,20
47905,8,4,12,20
47906,9,7,10,20
47907,4,4,20,18
47908,12,4,6,20
47909,8,5,14,20
47910,9,5,11,20
47911,8,2,14,20
47912,5,7,20,17
47913,3,3,19,20
47914,4,5,20,20
47915,5,6,19,16
47916,10,2,11,20
47917,6,3,16,20
47918,9,7,11,20
47919,4,5,20,18
47920,8,5,13,20
47921,4,5,19,20
47922,8,3,12,20
47923,6,3,16,20
47924,9,4,10,20
47925,3,3,20,20
47926,7,7,17,20
47927,5,5,20,20
47928,12,15,9,8
47929,6,6,16,20
47930,10,6,7,19
47931,4,7,19,20
47932,7,2,16,20
47933,9,6,12,20
47934,10,24,3,2
47935,9,4,12,20
47936,9,4,14,20
47937,6,4,16,20
47938,8,10,13,15
47939,5,3,16,20
47940,8,22,2,2
47941,6,7,15,20
47942,14,18,5,7
47943,7,2,13,20
47944,7,5,14,20
47945,4,3,19,19
47946,9,6,11,19
47947,6,4,16,20
47948,7,17,4,4
47949,3,8,20,12
47950,6,6,1,2
47951,3,6,20,15
47952,7,9,14,16
47953,4,4,19,20
47954,9,12,14,10
47955,4,8,20,12
47956,6,3,16,19
47957,4,4,20,20
47958,7,7,13,20
47959,7,5,16,20
47960,10,4,9,20
47961,5,5,19,20
47962,17,4,1,1
47963,7,2,14,20
47964,9,6,11,19
47965,3,4,20,20
47966,25,20,1,1
47967,8,5,14,20
47968,7,5,16,20
47969,8,4,13,20
47970,5,3,17,20
47971,3,3,20,20
47972,7,16,9,7
47973,3,3,19,20
47974,13,26,1,1
47975,4,4,18,20
47976,5,8,15,14
47977,10,4,10,20
47978,6,7,14,20
47979,3,3,20,20
47980,8,2,14,20
47981,5,5,18,20
47982,11,4,7,20
47983,4,6,20,16
47984,10,4,10,20
47985,10,4,11,20
47986,12,4,5,20
47987,8,6,14,20
47988,9,6,9,20
47989,7,5,16,20
47990,7,4,16,20
47991,9,12,1,1
47992,8,5,13,20
47993,9,4,12,20
47994,13,5,4,20
47995,5,6,19,16
47996,8,4,13,20
47997,6,4,16,20
47998,12,5,6,20
47999,4,3,20,20
48000,16,10,2,5
48001,7,6,14,20
48002,6,5,15,20
48003,7,5,16,20
48004,8,4,14,20
48005,7,2,13,20
48006,6,4,18,20
48007,6,5,17,20
48008,8,4,14,20
48009,4,5,20,16
48010,5,7,17,19
48011,6,5,16,20
48012,7,4,14,20
48013,4,5,20,20
48014,7,3,14,20
48015,5,5,18,20
48016,4,5,20,20
48017,4,4,19,18
48018,3,6,19,20
48019,4,3,19,20
48020,9,6,10,20
48021,7,5,16,20
48022,11,5,8,19
48023,6,4,17,20
48024,12,5,6,20
48025,4,5,20,19
48026,5,4,20,20
48027,12,4,6,20
48028,10,5,10,20
48029,6,3,20,20
48030,4,6,18,20
48031,8,4,13,20
48032,7,2,18,20
48033,7,3,14,20
48034,19,20,1,1
48035,9,6,12,20
48036,8,5,11,20
48037,5,5,19,20
48038,5,4,18,20
48039,6,4,16,20
48040,8,5,12,20
48041,11,4,7,20
48042,14,20,3,6
48043,5,4,20,18
48044,13,4,4,20
48045,8,4,12,20
48046,7,6,18,20
48047,8,5,15,20
48048,19,23,2,2
48049,6,5,20,20
48050,5,8,15,20
48051,8,2,14,20
48052,8,2,13,20
48053,5,7,16,20
48054,12,20,6,3
48055,7,5,16,20
48056,6,5,17,20
48057,10,6,10,20
48058,6,6,20,20
48059,5,4,18,20
48060,9,4,12,20
48061,12,4,5,20
48062,15,7,3,1
48063,6,3,17,20
48064,6,6,16,20
48065,10,4,8,20
48066,8,3,12,20
48067,8,6,15,20
48068,6,6,14,20
48069,7,5,16,20
48070,8,5,11,20
48071,8,2,15,20
48072,6,6,16,20
48073,6,8,16,20
48074,12,4,4,20
48075,8,4,12,20
48076,7,5,13,20
48077,11,6,8,20
48078,7,6,20,20
48079,11,4,8,20
48080,4,8,19,20
48081,9,5,12,20
48082,7,2,15,20
48083,7,3,15,20
48084,6,5,18,20
48085,11,4,7,20
48086,14,14,2,4
48087,6,5,16,20
48088,7,4,14,20
48089,9,6,11,20
48090,9,4,12,20
48091,7,4,14,20
48092,7,6,16,19
48093,7,7,14,20
48094,6,4,18,20
48095,9,7,12,20
48096,7,5,14,20
48097,10,6,9,20
48098,3,7,20,19
48099,10,4,8,20
48100,6,7,16,20
48101,6,5,18,20
48102,8,5,12,20
48103,9,6,11,20
48104,8,4,14,20
48105,10,7,10,20
48106,10,5,11,20
48107,6,10,18,12
48108,5,7,17,20
48109,7,4,16,20
48110,10,4,10,20
48111,7,5,15,20
48112,9,5,8,20
48113,5,7,20,17
48114,10,2,9,19
48115,8,5,14,20
48116,10,2,10,20
48117,9,2,11,20
48118,7,3,17,20
48119,21,8,2,11
48120,6,5,15,20
48121,4,4,18,20
48122,4,8,18,20
48123,6,6,18,20
48124,9,6,12,20
48125,8,7,14,20
48126,12,5,4,20
48127,11,4,6,20
48128,5,4,20,20
48129,6,5,20,17
48130,9,7,9,20
48131,11,4,6,20
48132,4,4,18,20
48133,9,3,12,20
48134,6,5,20,20
48135,4,8,18,20
48136,6,5,18,20
48137,7,4,14,20
48138,7,5,15,20
48139,5,5,16,20
48140,7,5,14,20
48141,8,2,15,20
48142,5,5,20,20
48143,5,5,20,20
48144,6,7,14,20
48145,7,3,16,20
48146,8,7,13,20
48147,6,4,20,18
48148,9,7,13,19
48149,4,5,19,20
48150,9,5,12,20
48151,9,7,14,20
48152,9,2,11,20
48153,23,8,1,1
48154,8,5,12,20
48155,6,5,15,20
48156,11,3,8,20
48157,8,6,12,20
48158,2,6,20,14
48159,8,6,12,20
48160,9,5,11,20
48161,7,4,16,20
48162,8,5,13,20
48163,8,4,14,20
48164,6,5,14,20
48165,7,7,14,20
48166,5,5,18,20
48167,5,5,19,20
48168,6,5,18,20
48169,5,2,17,20
48170,10,10,5,1
48171,10,6,10,20
48172,6,5,14,20
48173,7,5,16,20
48174,7,4,13,20
48175,10,5,10,20
48176,4,5,20,20
48177,9,5,12,20
48178,9,5,4,5
48179,6,4,15,20
48180,5,5,20,18
48181,4,3,20,20
48182,8,7,11,20
48183,10,5,10,20
48184,13,21,1,2
48185,7,4,14,20
48186,8,6,12,20
48187,4,5,20,20
48188,8,2,16,20
48189,10,3,8,20
48190,7,6,13,20
48191,6,4,20,20
48192,6,5,18,20
48193,7,4,13,20
48194,7,5,12,20
48195,6,6,15,20
48196,6,5,17,20
48197,7,6,20,18
48198,8,6,10,20
48199,7,3,16,20
48200,7,3,16,20
48201,6,7,16,20
48202,5,5,19,20
48203,8,4,16,20
48204,9,5,14,20
48205,7,7,13,20
48206,7,6,14,20
48207,5,6,20,18
48208,6,8,14,19
48209,10,5,9,20
48210,8,4,14,20
48211,5,4,20,18
48212,5,6,19,16
48213,9,5,11,20
48214,6,6,14,18
48215,7,6,14,20
48216,5,5,20,20
48217,7,7,19,16
48218,5,6,19,20
48219,6,2,18,20
48220,7,3,13,20
48221,3,7,19,19
48222,15,24,2,3
48223,8,5,15,20
48224,12,20,3,6
48225,21,15,2,6
48226,10,5,8,20
48227,5,8,20,14
48228,10,6,12,19
48229,10,4,10,20
48230,5,5,20,20
48231,5,4,20,20
48232,13,5,4,19
48233,5,4,17,20
48234,6,7,16,20
48235,7,6,16,20
48236,12,4,5,20
48237,6,7,20,18
48238,6,5,20,17
48239,7,2,15,20
48240,5,5,16,20
48241,3,7,20,20
48242,9,7,14,20
48243,7,4,16,20
48244,8,6,12,19
48245,6,6,16,20
48246,8,3,13,20
48247,9,7,10,20
48248,5,4,17,20
48249,7,4,16,20
48250,5,7,18,20
48251,6,5,20,20
48252,7,4,16,20
48253,11,4,7,20
48254,13,4,4,20
48255,7,7,13,20
48256,9,5,11,20
48257,7,6,12,20
48258,6,22,1,1
48259,6,7,13,20
48260,9,4,12,19
48261,11,4,7,20
48262,9,3,12,20
48263,5,5,20,20
48264,5,4,18,20
48265,8,6,12,20
48266,11,5,7,20
48267,7,5,17,20
48268,5,5,20,18
48269,5,8,16,16
48270,7,5,18,19
48271,4,8,17,20
48272,6,5,15,20
48273,11,4,7,20
48274,6,5,18,20
48275,5,8,17,20
48276,11,3,8,20
48277,6,3,20,18
48278,6,5,20,15
48279,6,3,20,18
48280,7,4,16,20
48281,6,5,17,20
48282,9,6,12,20
48283,8,2,16,20
48284,7,5,18,20
48285,9,5,12,20
48286,7,5,14,20
48287,7,5,16,20
48288,7,7,12,20
48289,10,5,10,20
48290,10,7,9,20
48291,8,5,12,20
48292,6,6,19,17
48293,6,3,20,20
48294,7,4,16,20
48295,6,4,18,20
48296,6,5,16,20
48297,19,16,3,5
48298,6,7,15,20
48299,6,5,18,20
48300,6,6,16,20
48301,19,10,2,2
48302,4,5,17,20
48303,10,4,9,20
48304,8,6,12,20
48305,7,7,14,20
48306,10,4,11,20
48307,7,5,20,20
48308,2,7,19,19
48309,9,5,12,20
48310,7,5,14,19
48311,9,4,12,20
48312,8,5,13,20
48313,5,4,19,20
48314,8,5,14,20
48315,5,7,18,20
48316,5,5,18,20
48317,6,2,18,20
48318,11,5,6,19
48319,22,9,1,1
48320,6,3,18,20
48321,8,3,14,20
48322,6,4,17,20
48323,23,9,1,1
48324,5,5,20,20
48325,8,5,13,20
48326,13,5,4,20
48327,7,6,12,20
48328,6,3,16,20
48329,9,5,12,20
48330,15,6,2,2
48331,10,5,10,20
48332,6,3,17,20
48333,5,8,15,20
48334,5,1,20,20
48335,12,4,6,20
48336,11,17,7,9
48337,5,5,20,20
48338,8,2,13,20
48339,9,5,14,20
48340,11,2,10,20
48341,6,7,15,20
48342,6,3,20,20
48343,3,7,19,20
48344,6,6,15,20
48345,7,6,20,20
48346,8,3,13,20
48347,7,7,14,20
48348,8,5,16,20
48349,7,8,20,13
48350,5,5,20,20
48351,9,5,12,20
48352,6,5,17,20
48353,7,5,17,20
48354,8,5,12,20
48355,5,4,20,20
48356,5,4,20,20
48357,13,22,3,3
48358,8,5,15,20
48359,8,2,15,20
48360,5,3,20,20
48361,10,4,8,20
48362,10,3,9,20
48363,11,4,6,20
48364,8,4,13,20
48365,7,5,14,20
48366,7,2,15,20
48367,6,5,17,20
48368,11,5,7,19
48369,8,5,17,20
48370,11,3,8,20
48371,5,5,18,20
48372,25,10,1,1
48373,6,6,18,20
48374,6,6,17,20
48375,9,5,12,20
48376,8,6,14,19
48377,4,7,17,20
48378,8,5,13,20
48379,6,5,18,20
48380,12,14,2,3
48381,9,7,10,20
48382,20,15,5,7
48383,4,4,20,20
48384,5,5,18,20
48385,5,5,18,20
48386,4,5,19,20
48387,7,2,18,20
48388,10,6,10,20
48389,7,6,16,20
48390,13,5,3,20
48391,6,4,20,18
48392,7,5,14,20
48393,8,6,16,20
48394,7,5,14,20
48395,11,5,8,20
48396,8,4,13,20
48397,8,3,14,20
48398,11,2,8,20
48399,6,5,16,20
48400,6,7,19,16
48401,6,4,20,20
48402,6,5,15,20
48403,7,4,16,20
48404,9,7,10,20
48405,5,5,18,20
48406,7,5,14,20
48407,9,4,12,20
48408,6,5,15,20
48409,9,2,13,20
48410,7,6,13,19
48411,11,3,6,20
48412,5,6,20,16
48413,7,7,13,20
48414,8,5,13,20
48415,7,5,15,20
48416,3,8,20,18
48417,6,5,20,18
48418,5,6,16,20
48419,5,4,20,20
48420,5,4,19,20
48421,5,6,20,17
48422,7,7,13,20
48423,5,4,20,20
48424,6,4,16,20
48425,7,8,13,17
48426,7,5,14,20
48427,20,7,1,1
48428,9,5,13,20
48429,7,5,13,20
48430,8,2,14,20
48431,5,4,17,20
48432,7,6,13,20
48433,7,2,16,20
48434,8,4,13,20
48435,4,5,20,20
48436,8,6,13,20
48437,5,3,20,19
48438,6,4,18,20
48439,4,5,20,19
48440,6,15,13,8
48441,11,4,8,20
48442,14,24,3,2
48443,4,3,18,20
48444,12,4,5,20
48445,2,5,20,20
48446,22,19,3,3
48447,5,4,18,20
48448,8,5,11,20
48449,4,4,20,20
48450,3,7,16,20
48451,6,3,16,20
48452,6,7,13,20
48453,5,7,18,20
48454,10,5,7,20
48455,6,5,18,20
48456,13,4,4,20
48457,6,7,16,20
48458,12,4,6,20
48459,4,4,19,20
48460,5,4,18,20
48461,10,4,8,20
48462,5,6,19,16
48463,5,3,20,20
48464,13,4,4,20
48465,4,5,17,20
48466,6,5,16,20
48467,6,6,16,20
48468,11,5,6,20
48469,4,5,20,18
48470,12,23,1,1
48471,11,3,9,20
48472,8,5,14,20
48473,7,7,15,20
48474,5,4,17,20
48475,5,4,19,20
48476,7,4,16,20
48477,6,7,15,20
48478,6,6,16,19
48479,4,5,20,18
48480,10,5,8,20
48481,10,5,9,20
48482,8,4,14,20
48483,3,4,20,19
48484,7,6,14,20
48485,2,6,20,17
48486,9,5,9,20
48487,4,6,20,17
48488,8,5,13,20
48489,6,17,1,1
48490,5,6,20,20
48491,7,3,15,20
48492,10,3,10,20
48493,8,2,14,20
48494,7,7,19,20
48495,7,5,15,20
48496,6,4,17,20
48497,4,3,20,20
48498,6,4,16,20
48499,7,4,14,20
48500,11,21,2,2
48501,7,7,14,20
48502,7,5,20,18
48503,5,6,20,18
48504,7,6,13,19
48505,8,2,13,20
48506,5,4,20,20
48507,7,3,15,20
48508,7,5,14,20
48509,6,5,18,20
48510,11,4,6,20
48511,4,5,20,18
48512,7,3,16,20
48513,5,4,19,20
48514,8,6,13,19
48515,8,6,12,20
48516,21,17,4,2
48517,1,19,1,1
48518,11,5,7,20
48519,5,7,16,20
48520,7,5,14,20
48521,15,21,2,3
48522,7,6,16,20
48523,4,4,19,20
48524,4,5,18,20
48525,5,6,17,17
48526,7,4,17,20
48527,6,5,18,20
48528,7,5,15,20
48529,4,4,20,20
48530,14,7,2,3
48531,4,4,20,20
48532,5,4,20,20
48533,3,5,20,20
48534,11,4,7,20
48535,6,4,16,20
48536,5,5,20,18
48537,7,4,14,20
48538,7,12,15,11
48539,8,1,12,20
48540,5,4,18,20
48541,6,4,15,20
48542,4,6,20,18
48543,9,5,10,20
48544,8,4,13,20
48545,5,4,20,19
48546,9,5,14,20
48547,4,4,19,20
48548,6,5,13,19
48549,3,6,20,17
48550,6,4,17,20
48551,4,5,18,20
48552,9,5,14,20
48553,5,5,20,19
48554,4,4,20,20
48555,5,7,20,18
48556,9,6,8,20
48557,1,4,20,20
48558,7,5,14,20
48559,5,6,20,20
48560,7,5,14,20
48561,6,5,16,20
48562,6,7,13,20
48563,6,4,15,20
48564,6,10,20,10
48565,9,2,11,20
48566,8,6,13,20
48567,9,4,12,20
48568,8,3,13,20
48569,8,7,12,20
48570,8,2,14,20
48571,6,5,18,20
48572,7,8,12,16
48573,17,20,4,4
48574,5,4,19,20
48575,5,8,19,20
48576,7,4,17,20
48577,7,7,18,20
48578,5,6,20,18
48579,3,6,19,16
48580,7,7,12,19
48581,5,6,19,18
48582,7,4,14,20
48583,9,5,11,20
48584,8,7,12,18
48585,5,8,18,20
48586,5,5,20,20
48587,6,5,16,20
48588,10,5,10,20
48589,8,7,14,20
48590,12,15,7,7
48591,7,2,16,20
48592,12,4,4,20
48593,6,7,16,20
48594,7,4,15,20
48595,6,5,18,20
48596,13,19,3,6
48597,7,7,14,20
48598,3,3,20,20
48599,6,6,15,20
48600,11,4,7,20
48601,4,3,20,20
48602,7,4,15,20
48603,6,6,16,20
48604,7,5,14,19
48605,7,2,16,20
48606,6,6,20,19
48607,4,4,20,20
48608,4,6,20,15
48609,8,3,14,20
48610,7,7,12,20
48611,9,4,10,20
48612,7,3,16,20
48613,7,4,14,20
48614,7,6,12,20
48615,8,4,13,20
48616,22,12,1,1
48617,6,5,19,20
48618,9,6,12,20
48619,3,5,18,20
48620,12,7,1,1
48621,2,3,20,20
48622,8,7,13,19
48623,4,5,20,18
48624,4,15,8,6
48625,8,5,14,20
48626,7,4,12,20
48627,4,4,19,20
48628,6,5,18,20
48629,10,4,8,20
48630,10,3,12,20
48631,7,3,16,20
48632,6,3,15,20
48633,8,7,12,20
48634,7,7,12,20
48635,6,6,16,20
48636,8,2,15,20
48637,2,4,20,20
48638,4,4,20,19
48639,8,6,12,20
48640,6,4,20,18
48641,5,4,20,20
48642,8,4,12,20
48643,6,5,20,16
48644,7,5,14,20
48645,9,5,11,20
48646,9,5,12,20
48647,7,7,15,20
48648,2,8,20,20
48649,5,4,20,19
48650,11,4,7,20
48651,6,6,16,20
48652,10,4,9,20
48653,4,5,20,19
48654,6,6,16,20
48655,7,6,15,20
48656,7,3,16,20
48657,5,7,20,18
48658,10,4,10,20
48659,5,8,20,14
48660,9,5,12,20
48661,5,4,20,20
48662,7,5,14,20
48663,11,4,7,20
48664,12,4,6,20
48665,6,4,18,20
48666,8,5,12,20
48667,3,6,20,20
48668,6,5,18,20
48669,7,6,14,19
48670,4,4,20,20
48671,7,4,16,20
48672,3,7,20,20
48673,7,2,16,20
48674,6,3,15,20
48675,8,6,12,20
48676,5,4,19,20
48677,5,5,20,18
48678,5,7,16,20
48679,12,4,6,20
48680,11,22,4,2
48681,5,4,19,20
48682,5,4,17,20
48683,4,5,20,20
48684,7,5,17,20
48685,5,5,20,20
48686,8,3,14,20
48687,7,3,16,20
48688,6,5,18,20
48689,6,1,17,20
48690,6,4,17,20
48691,7,7,12,20
48692,9,3,11,20
48693,8,4,16,20
48694,3,7,20,18
48695,4,6,20,17
48696,7,5,13,20
48697,11,4,6,20
48698,23,20,1,2
48699,8,4,15,20
48700,7,20,1,1
48701,7,5,14,20
48702,6,4,15,20
48703,6,5,18,20
48704,6,23,4,2
48705,6,17,2,1
48706,6,4,18,20
48707,6,11,17,11
48708,12,22,3,4
48709,9,7,12,20
48710,4,5,18,20
48711,8,5,15,20
48712,5,6,19,20
48713,8,7,12,20
48714,8,2,16,20
48715,4,4,20,20
48716,7,4,14,20
48717,19,16,1,8
48718,13,23,2,4
48719,4,3,20,20
48720,10,5,9,20
48721,4,7,16,20
48722,12,10,7,15
48723,7,5,17,20
48724,7,7,14,20
48725,4,4,18,20
48726,24,8,1,1
48727,7,4,16,20
48728,5,5,17,20
48729,7,4,16,20
48730,5,5,17,20
48731,5,3,17,20
48732,3,6,20,18
48733,7,5,16,20
48734,7,5,16,20
48735,7,4,14,20
48736,7,6,11,20
48737,7,5,17,20
48738,7,4,20,17
48739,9,4,14,20
48740,10,2,10,20
48741,10,5,8,20
48742,4,5,20,20
48743,8,5,12,20
48744,10,2,10,20
48745,16,22,4,4
48746,7,4,13,20
48747,8,6,12,20
48748,5,4,19,20
48749,8,2,14,20
48750,9,6,12,20
48751,9,5,10,20
48752,4,5,19,20
48753,6,6,20,18
48754,8,6,14,19
48755,5,4,18,20
48756,7,4,20,20
48757,5,4,17,20
48758,9,6,12,20
48759,7,7,12,20
48760,6,3,19,20
48761,5,5,18,20
48762,9,5,11,20
48763,8,5,14,20
48764,7,5,13,20
48765,11,5,6,20
48766,5,7,18,20
48767,7,4,17,20
48768,6,7,15,19
48769,7,4,14,20
48770,8,3,12,20
48771,6,7,16,20
48772,10,3,9,20
48773,8,5,14,20
48774,6,5,18,20
48775,7,7,13,20
48776,7,2,16,20
48777,6,5,15,20
48778,8,4,13,20
48779,4,4,20,20
48780,5,4,20,20
48781,4,5,18,20
48782,5,5,20,20
48783,5,5,18,20
48784,8,4,15,20
48785,4,5,20,20
48786,9,6,12,20
48787,7,7,15,20
48788,5,22,3,3
48789,6,6,16,20
48790,5,3,20,20
48791,7,4,16,20
48792,5,3,20,20
48793,11,4,7,20
48794,7,5,14,20
48795,8,6,12,20
48796,14,6,1,1
48797,10,4,7,20
48798,9,6,10,20
48799,6,2,17,20
48800,9,4,11,20
48801,6,7,14,20
48802,4,6,19,20
48803,7,7,14,20
48804,9,6,12,20
48805,11,24,1,1
48806,9,6,2,1
48807,7,4,14,20
48808,5,6,20,18
48809,7,2,17,20
48810,9,3,12,20
48811,7,4,16,20
48812,6,7,20,15
48813,17,20,1,1
48814,5,4,18,20
48815,6,3,15,20
48816,7,7,14,20
48817,7,5,13,20
48818,7,6,14,20
48819,5,4,19,20
48820,6,7,20,14
48821,9,2,11,20
48822,7,4,15,20
48823,10,2,11,20
48824,8,4,14,20
48825,7,4,16,20
48826,6,19,3,3
48827,8,2,14,20
48828,10,6,11,20
48829,7,8,14,20
48830,6,5,18,20
48831,13,5,4,20
48832,4,8,20,20
48833,6,5,14,20
48834,8,4,14,20
48835,4,5,19,20
48836,9,10,11,16
48837,6,4,15,20
48838,5,7,20,17
48839,8,2,13,20
48840,9,5,12,20
48841,7,4,20,20
48842,8,6,13,20
48843,5,7,16,20
48844,12,4,4,19
48845,11,4,6,20
48846,5,4,18,20
48847,7,5,15,20
48848,11,5,8,20
48849,6,5,16,20
48850,7,5,15,20
48851,11,4,8,20
48852,8,5,14,20
48853,8,5,15,20
48854,7,4,13,19
48855,6,6,20,18
48856,4,4,20,20
48857,8,2,13,20
48858,7,2,16,20
48859,7,4,14,20
48860,13,5,4,19
48861,6,7,14,20
48862,12,4,7,20
48863,6,4,18,20
48864,8,2,16,20
48865,5,3,18,20
48866,10,7,11,20
48867,7,3,15,20
48868,7,4,13,20
48869,6,7,13,20
48870,9,7,12,17
48871,11,4,8,20
48872,10,20,5,6
48873,7,5,13,20
48874,4,6,16,20
